"ticker","start_date","end_date","isin_ID","Sector","Enviro_Corr_Sector_Avg","Enviro_Corr","Env_Sector_Sd","Social_Corr_Sector_Avg","Social_Corr","Social_Sector_Sd","Gov_Corr_Sector_Avg","Gov_Corr","Gov_Sector_Sd"
"GILD US",2020-10-27,2022-11-07,"US3755581036","Health Care",0.134229303087344,-0.268422363720122,0.508297822310093,0.194442748380857,-0.784149642136387,0.537281976863721,0.0225877011879323,0.204382791271195,0.582779256310135
"GIS US",2020-10-27,2022-11-07,"US3703341046","Consumer Staples",0.214569636701728,0.155708221091027,0.446393983840053,0.261843712915606,0.728281038099707,0.419791369080568,-0.019985411792594,-0.36513716114396,0.407009184492001
"GNRC US",2021-03-22,2022-11-07,"US3687361044","Industrials",0.0775392403960125,-0.714619195242843,0.529828806813477,0.208665362110005,-0.646512265800226,0.512644700367829,-0.0317706487562133,0.0455845225773816,0.446247063917655
"GPN US",2020-10-27,2022-11-07,"US37940X1028","Information Technology",-0.0298681598799467,NA,0.488814354533865,0.165912216552457,-0.652668047913143,0.542327927047337,-0.164723683739357,-0.73399503556872,0.451337081935364
"GRMN US",2021-12-07,2022-11-07,"CH0114405324","Consumer Discretionary",-0.109068816928555,-0.903496412898151,0.531510022562008,0.220277658005794,0.267910391274937,0.469608921405082,-0.0496821076547926,-0.219843068755137,0.440398988338778
"GS US",2020-10-27,2022-11-07,"US38141G1040","Financials",0.0929933540100568,0.722678933119992,0.567531132978112,0.130804025369291,-0.378963879099863,0.560762777541612,-0.0336434279022096,0.72800390629593,0.449293601112833
"GWW US",2020-10-27,2022-11-07,"US3848021040","Industrials",0.0775392403960125,0.826571530400066,0.529828806813477,0.208665362110005,0.25228837863808,0.512644700367829,-0.0317706487562133,-0.176757315983383,0.446247063917655
"HAL US",2020-10-27,2022-11-07,"US4062161017","Energy",0.225526480016109,-0.613642368991103,0.458312571169148,-0.0272824042473993,-0.510673725623079,0.463402148371466,0.0584882412742849,-0.82893298338737,0.423162496691864
"HAS US",2020-10-27,2022-11-07,"US4180561072","Consumer Discretionary",-0.109068816928555,0.331922058262039,0.531510022562008,0.220277658005794,-0.104519531158644,0.469608921405082,-0.0496821076547926,0.806246264816928,0.440398988338778
"HD US",2020-10-27,2022-11-07,"US4370761029","Consumer Discretionary",-0.109068816928555,0.621878180198986,0.531510022562008,0.220277658005794,0.665352724857485,0.469608921405082,-0.0496821076547926,-0.190220596720829,0.440398988338778
"HES US",2020-10-27,2022-11-07,"US42809H1077","Energy",0.225526480016109,0.710061300024855,0.458312571169148,-0.0272824042473993,0.485873790007872,0.463402148371466,0.0584882412742849,0.510684472075334,0.423162496691864
"HIG US",2020-10-27,2022-11-07,"US4165151048","Financials",0.0929933540100568,-0.633900923444779,0.567531132978112,0.130804025369291,-0.524500500614774,0.560762777541612,-0.0336434279022096,0.401312264243581,0.449293601112833
"HII US",2020-10-27,2022-11-07,"US4464131063","Industrials",0.0775392403960125,0.714047806378541,0.529828806813477,0.208665362110005,0.804091087687146,0.512644700367829,-0.0317706487562133,0.831877914317446,0.446247063917655
"HOLX US",2020-10-27,2022-11-07,"US4364401012","Health Care",0.134229303087344,NA,0.508297822310093,0.194442748380857,-0.0598481689908033,0.537281976863721,0.0225877011879323,-0.724404116134205,0.582779256310135
"HON US",2021-05-11,2022-11-07,"US4385161066","Industrials",0.0775392403960125,-0.62406220483768,0.529828806813477,0.208665362110005,0.188571516062035,0.512644700367829,-0.0317706487562133,0.539536040829531,0.446247063917655
"HPE US",2020-10-27,2022-11-07,"US42824C1099","Information Technology",-0.0298681598799467,0.578110371695534,0.488814354533865,0.165912216552457,-0.617667040366247,0.542327927047337,-0.164723683739357,0.138088895315325,0.451337081935364
"HPQ US",2020-10-27,2022-11-07,"US40434L1052","Information Technology",-0.0298681598799467,-0.537248742462533,0.488814354533865,0.165912216552457,0.55250376515375,0.542327927047337,-0.164723683739357,0.466187823697014,0.451337081935364
"HRL US",2020-10-27,2022-11-07,"US4404521001","Consumer Staples",0.214569636701728,-0.00788769910973535,0.446393983840053,0.261843712915606,-0.0664976807660463,0.419791369080568,-0.019985411792594,-0.436751405203229,0.407009184492001
"HST US",2020-11-02,2022-11-07,"US44107P1049","Real Estate",0.274065804883037,0.29347392232275,0.493441755380086,-0.149229739371511,0.241694368971405,0.542721789503528,-0.319570169356543,0.64017340903746,0.485429974023202
"HSY US",2020-10-27,2022-11-07,"US4278661081","Consumer Staples",0.214569636701728,0.357211013138176,0.446393983840053,0.261843712915606,0.767732927193387,0.419791369080568,-0.019985411792594,0.0503015192404822,0.407009184492001
"HUM US",2020-10-27,2022-11-07,"US4448591028","Health Care",0.134229303087344,NA,0.508297822310093,0.194442748380857,0.809531536065643,0.537281976863721,0.0225877011879323,0.586179710388352,0.582779256310135
"ICE US",2022-07-05,2022-11-07,"US45866F1049","Financials",0.0929933540100568,-0.166646030890318,0.567531132978112,0.130804025369291,-0.459014134035493,0.560762777541612,-0.0336434279022096,0.100776296912547,0.449293601112833
"IDXX US",2020-11-23,2022-11-07,"US45168D1046","Health Care",0.134229303087344,NA,0.508297822310093,0.194442748380857,-0.910507672045486,0.537281976863721,0.0225877011879323,-0.767009895758987,0.582779256310135
"INTC US",2020-10-27,2022-11-07,"US4581401001","Information Technology",-0.0298681598799467,-0.209528970897303,0.488814354533865,0.165912216552457,-0.479911077628858,0.542327927047337,-0.164723683739357,0.486437813304053,0.451337081935364
"IPG US",2020-10-27,2022-11-07,"US4606901001","Communication Services",0.306971197833877,0.890932768435431,0.512842739558761,0.239777278066979,0.78121358421034,0.471312445553149,-0.308826089477367,-0.268453592288546,0.367290146652025
"IQV US",2020-10-27,2022-11-07,"US46266C1053","Health Care",0.134229303087344,NA,0.508297822310093,0.194442748380857,-0.555445245866525,0.537281976863721,0.0225877011879323,-0.768884612325737,0.582779256310135
"IR US",2021-05-11,2022-11-07,"US45687V1061","Industrials",0.0775392403960125,0.0258207232593729,0.529828806813477,0.208665362110005,-0.311905392465927,0.512644700367829,-0.0317706487562133,-0.503175699521304,0.446247063917655
"ISRG US",2020-10-27,2022-11-07,"US46120E6023","Health Care",0.134229303087344,-0.475164141704195,0.508297822310093,0.194442748380857,-0.500465409238909,0.537281976863721,0.0225877011879323,-0.547013263378606,0.582779256310135
"ITW US",2020-10-27,2022-11-07,"US4523081093","Industrials",0.0775392403960125,0.0512456902193857,0.529828806813477,0.208665362110005,0.876572631976097,0.512644700367829,-0.0317706487562133,0.20928449340173,0.446247063917655
"IVZ US",2020-10-27,2022-11-07,"BMG491BT1088","Financials",0.0929933540100568,-0.58544720628535,0.567531132978112,0.130804025369291,0.0478988339421426,0.560762777541612,-0.0336434279022096,0.0114210609539118,0.449293601112833
"JBHT US",2022-04-04,2022-11-07,"US4456581077","Industrials",0.0775392403960125,0.888410706119261,0.529828806813477,0.208665362110005,0.887919544545481,0.512644700367829,-0.0317706487562133,0.425819219870228,0.446247063917655
"JCI US",2020-10-27,2022-11-07,"IE00BY7QL619","Industrials",0.0775392403960125,-0.742881482115378,0.529828806813477,0.208665362110005,-0.429592133346894,0.512644700367829,-0.0317706487562133,-0.399418503997245,0.446247063917655
"JKHY US",2020-10-27,2022-11-07,"US4262811015","Information Technology",-0.0298681598799467,0.828253264751496,0.488814354533865,0.165912216552457,0.557987999925309,0.542327927047337,-0.164723683739357,0.54858075133035,0.451337081935364
"JNJ US",2020-10-27,2022-11-07,"US4781601046","Health Care",0.134229303087344,-0.011905920760432,0.508297822310093,0.194442748380857,0.921484347768568,0.537281976863721,0.0225877011879323,-0.273400502427118,0.582779256310135
"JNPR US",2020-10-27,2022-11-07,"US48203R1041","Information Technology",-0.0298681598799467,0.0539573643396306,0.488814354533865,0.165912216552457,0.233593226085543,0.542327927047337,-0.164723683739357,0.296129318816678,0.451337081935364
"JPM US",2020-10-27,2022-11-07,"US46625H1005","Financials",0.0929933540100568,0.491475010204127,0.567531132978112,0.130804025369291,0.0413938949333639,0.560762777541612,-0.0336434279022096,0.897250786859381,0.449293601112833
"KDP US",2022-06-21,2022-11-07,"US49271V1008","Consumer Staples",0.214569636701728,NA,0.446393983840053,0.261843712915606,NA,0.419791369080568,-0.019985411792594,0.828441778704347,0.407009184492001
"KMB US",2020-10-27,2022-11-07,"US4943681035","Consumer Staples",0.214569636701728,-0.30619532253589,0.446393983840053,0.261843712915606,0.603837545321907,0.419791369080568,-0.019985411792594,-0.381867426480143,0.407009184492001
"KMI US",2020-10-27,2022-11-07,"US49456B1017","Energy",0.225526480016109,-0.43709795001219,0.458312571169148,-0.0272824042473993,0.537549351014811,0.463402148371466,0.0584882412742849,-0.0522965215273993,0.423162496691864
"KO US",2020-10-27,2022-11-07,"US1912161007","Consumer Staples",0.214569636701728,0.554744209601387,0.446393983840053,0.261843712915606,0.723469643332027,0.419791369080568,-0.019985411792594,0.203420949939971,0.407009184492001
"KR US",2020-10-27,2022-11-07,"US5010441013","Consumer Staples",0.214569636701728,-0.394362113030637,0.446393983840053,0.261843712915606,0.253387641364472,0.419791369080568,-0.019985411792594,0.103144008388829,0.407009184492001
"L US",2020-10-27,2022-11-07,"US5404241086","Financials",0.0929933540100568,0.708607628084833,0.567531132978112,0.130804025369291,-0.755512734099493,0.560762777541612,-0.0336434279022096,0.544264621780783,0.449293601112833
"LEN US",2020-10-27,2022-11-07,"US5260571048","Consumer Discretionary",-0.109068816928555,0.543076372236647,0.531510022562008,0.220277658005794,0.354098112985172,0.469608921405082,-0.0496821076547926,-0.667219906129511,0.440398988338778
"LH US",2020-10-27,2022-11-07,"US50540R4092","Health Care",0.134229303087344,0.699600181598386,0.508297822310093,0.194442748380857,0.2930441581122,0.537281976863721,0.0225877011879323,0.780793769095155,0.582779256310135
"LIN US",2020-10-27,2022-11-07,"IE00BZ12WP82","Materials",0.117145482357978,0.738490796198412,0.477931100785715,-0.105680324264287,NA,0.396412292571032,0.030653856696264,0.255512493411797,0.499508794250546
"LLY US",2022-10-19,2022-11-07,"US5324571083","Health Care",0.134229303087344,-0.591113402498857,0.508297822310093,0.194442748380857,0.526933764776134,0.537281976863721,0.0225877011879323,0.618851187434618,0.582779256310135
"LMT US",2020-10-27,2022-11-07,"US5398301094","Industrials",0.0775392403960125,-0.577476830322073,0.529828806813477,0.208665362110005,0.48509572253506,0.512644700367829,-0.0317706487562133,0.188880575533824,0.446247063917655
"LNT US",2021-07-21,2022-11-07,"US0188021085","Utilities",0.503214010762021,0.130206255679947,0.335405737390289,0.270245137998241,NA,0.398755628794563,-0.131301244399918,-0.0749480652784217,0.344477732206012
"LOW US",2020-10-27,2022-11-07,"US5486611073","Consumer Discretionary",-0.109068816928555,0.664099317955528,0.531510022562008,0.220277658005794,0.592942080806189,0.469608921405082,-0.0496821076547926,-0.0386490249975674,0.440398988338778
"LRCX US",2020-10-27,2022-11-07,"US5128071082","Information Technology",-0.0298681598799467,-0.744791463207109,0.488814354533865,0.165912216552457,0.711694336246284,0.542327927047337,-0.164723683739357,-0.00680198687603759,0.451337081935364
"LUV US",2020-10-27,2022-11-07,"US8447411088","Industrials",0.0775392403960125,-0.00907997774222218,0.529828806813477,0.208665362110005,-0.0985045116873789,0.512644700367829,-0.0317706487562133,-0.528714856458081,0.446247063917655
"LVS US",2020-10-27,2022-11-07,"US5178341070","Consumer Discretionary",-0.109068816928555,0.639892055289679,0.531510022562008,0.220277658005794,0.250411926539183,0.469608921405082,-0.0496821076547926,-0.224580503514292,0.440398988338778
"LW US",2020-10-27,2022-11-07,"US5132721045","Consumer Staples",0.214569636701728,0.848753024341967,0.446393983840053,0.261843712915606,0.560434832206694,0.419791369080568,-0.019985411792594,0.698450192562249,0.407009184492001
"LYV US",2020-10-27,2022-11-07,"US5380341090","Communication Services",0.306971197833877,NA,0.512842739558761,0.239777278066979,0.824632415746952,0.471312445553149,-0.308826089477367,0.235355111142876,0.367290146652025
"MA US",2020-10-27,2022-11-07,"US57636Q1040","Information Technology",-0.0298681598799467,0.444867667095174,0.488814354533865,0.165912216552457,0.273219144022966,0.542327927047337,-0.164723683739357,0.467838924234955,0.451337081935364
"MAA US",2020-10-27,2022-11-07,"US59522J1034","Real Estate",0.274065804883037,0.93114737728168,0.493441755380086,-0.149229739371511,0.93114737728168,0.542721789503528,-0.319570169356543,-0.938214590383911,0.485429974023202
"MAR US",2020-10-27,2022-11-07,"US5719032022","Consumer Discretionary",-0.109068816928555,-0.777992042709017,0.531510022562008,0.220277658005794,-0.721298816371858,0.469608921405082,-0.0496821076547926,0.139149774883492,0.440398988338778
"MAS US",2020-10-27,2022-11-07,"US5745991068","Industrials",0.0775392403960125,-0.762195933674029,0.529828806813477,0.208665362110005,0.524194556949931,0.512644700367829,-0.0317706487562133,0.190056348450242,0.446247063917655
"MCHP US",2020-10-27,2022-11-07,"US5950171042","Information Technology",-0.0298681598799467,-0.315049148584331,0.488814354533865,0.165912216552457,0.381462247957759,0.542327927047337,-0.164723683739357,-0.639006887417154,0.451337081935364
"MCO US",2020-10-27,2022-11-07,"US6153691059","Financials",0.0929933540100568,0.677722392324413,0.567531132978112,0.130804025369291,0.597646063661144,0.560762777541612,-0.0336434279022096,0.698578030395121,0.449293601112833
"MDT US",2020-10-27,2022-11-07,"IE00BTN1Y115","Health Care",0.134229303087344,0.0130588761958767,0.508297822310093,0.194442748380857,0.62747264402839,0.537281976863721,0.0225877011879323,0.623693718624849,0.582779256310135
"MKTX US",2020-11-23,2022-11-07,"US57060D1081","Financials",0.0929933540100568,-0.671838312235196,0.567531132978112,0.130804025369291,-0.964404721862273,0.560762777541612,-0.0336434279022096,-0.865484373295693,0.449293601112833
"MLM US",2021-04-28,2022-11-07,"US5732841060","Materials",0.117145482357978,0.877875104330206,0.477931100785715,-0.105680324264287,-0.264550769855201,0.396412292571032,0.030653856696264,0.860208040845817,0.499508794250546
"MMM US",2020-10-27,2022-11-07,"US88579Y1010","Industrials",0.0775392403960125,-0.525987915753299,0.529828806813477,0.208665362110005,0.205950721005825,0.512644700367829,-0.0317706487562133,-0.451542324242182,0.446247063917655
"MNST US",2020-10-27,2022-11-07,"US61174X1090","Consumer Staples",0.214569636701728,0.0284916906469693,0.446393983840053,0.261843712915606,-0.227334205382687,0.419791369080568,-0.019985411792594,0.196007891512979,0.407009184492001
"MO US",2021-07-21,2022-11-07,"US02209S1033","Consumer Staples",0.214569636701728,0.221492809246581,0.446393983840053,0.261843712915606,0.0875371326345346,0.419791369080568,-0.019985411792594,-0.662113185889039,0.407009184492001
"MOS US",2020-10-27,2022-11-07,"US61945C1036","Materials",0.117145482357978,-0.0775919400450582,0.477931100785715,-0.105680324264287,-0.746344139943835,0.396412292571032,0.030653856696264,-0.0585284906037559,0.499508794250546
"MPC US",2020-10-27,2022-11-07,"US56585A1025","Energy",0.225526480016109,0.251974637758836,0.458312571169148,-0.0272824042473993,-0.64291934932555,0.463402148371466,0.0584882412742849,0.326498286861113,0.423162496691864
"MRO US",2020-10-27,2022-11-07,"US5658491064","Energy",0.225526480016109,0.297197848241329,0.458312571169148,-0.0272824042473993,-0.171010004107903,0.463402148371466,0.0584882412742849,0.759596564535167,0.423162496691864
"MS US",2020-10-27,2022-11-07,"US6174464486","Financials",0.0929933540100568,0.877837074474161,0.567531132978112,0.130804025369291,-0.120325252842685,0.560762777541612,-0.0336434279022096,0.774770021781053,0.449293601112833
"MSFT US",2020-10-27,2022-11-07,"US5949181045","Information Technology",-0.0298681598799467,0.29488556182684,0.488814354533865,0.165912216552457,0.385805992690786,0.542327927047337,-0.164723683739357,-0.877411420713443,0.451337081935364
"MSI US",2020-10-27,2022-11-07,"US6200763075","Information Technology",-0.0298681598799467,-0.312186848485972,0.488814354533865,0.165912216552457,-0.605712105438684,0.542327927047337,-0.164723683739357,0.354854381823524,0.451337081935364
"MTD US",2022-04-04,2022-11-07,"US5926881054","Health Care",0.134229303087344,NA,0.508297822310093,0.194442748380857,0.815932887661252,0.537281976863721,0.0225877011879323,-0.570681109836996,0.582779256310135
"NCLH US",2020-10-27,2022-11-07,"BMG667211046","Consumer Discretionary",-0.109068816928555,-0.749440974267216,0.531510022562008,0.220277658005794,-0.719099017129447,0.469608921405082,-0.0496821076547926,-0.916910533310482,0.440398988338778
"NDAQ US",2020-10-27,2022-11-07,"US6311031081","Financials",0.0929933540100568,0.33084770790056,0.567531132978112,0.130804025369291,0.715180790767479,0.560762777541612,-0.0336434279022096,0.0648991743244026,0.449293601112833
"NEE US",2020-10-27,2022-11-07,"US65339F1012","Utilities",0.503214010762021,0.492941080740916,0.335405737390289,0.270245137998241,-0.666406838850963,0.398755628794563,-0.131301244399918,-0.42335263261925,0.344477732206012
"NEM US",2020-10-27,2022-11-07,"US6516391066","Materials",0.117145482357978,0.708768831794868,0.477931100785715,-0.105680324264287,0.581992345079973,0.396412292571032,0.030653856696264,0.722081834002134,0.499508794250546
"NI US",2020-10-27,2022-11-07,"US65473P1057","Utilities",0.503214010762021,-0.15805097208691,0.335405737390289,0.270245137998241,-0.0614193236094498,0.398755628794563,-0.131301244399918,0.561323784917036,0.344477732206012
"NKE US",2020-10-27,2022-11-07,"US6541061031","Consumer Discretionary",-0.109068816928555,0.493710268626982,0.531510022562008,0.220277658005794,-0.647293316862166,0.469608921405082,-0.0496821076547926,0.0327828650711669,0.440398988338778
"NOC US",2020-10-27,2022-11-07,"US6668071029","Industrials",0.0775392403960125,-0.559552714123236,0.529828806813477,0.208665362110005,0.916416656538512,0.512644700367829,-0.0317706487562133,0.0640791096567947,0.446247063917655
"NOW US",2020-10-27,2022-11-07,"US81762P1021","Information Technology",-0.0298681598799467,-0.845904485978318,0.488814354533865,0.165912216552457,0.508677440437733,0.542327927047337,-0.164723683739357,0.0782533562285921,0.451337081935364
"NRG US",2020-10-27,2022-11-07,"US6293775085","Utilities",0.503214010762021,0.0794267174357718,0.335405737390289,0.270245137998241,0.554019857492455,0.398755628794563,-0.131301244399918,-0.450943637530429,0.344477732206012
"NSC US",2020-10-27,2022-11-07,"US6558441084","Industrials",0.0775392403960125,-0.55325560142231,0.529828806813477,0.208665362110005,-0.329601795635507,0.512644700367829,-0.0317706487562133,-0.127254943779647,0.446247063917655
"NTRS US",2020-10-27,2022-11-07,"US6658591044","Financials",0.0929933540100568,0.576291251582949,0.567531132978112,0.130804025369291,-0.818620641706042,0.560762777541612,-0.0336434279022096,0.38132723595929,0.449293601112833
"NVDA US",2020-10-27,2022-11-07,"US67066G1040","Information Technology",-0.0298681598799467,-0.887131146108052,0.488814354533865,0.165912216552457,0.83593731864181,0.542327927047337,-0.164723683739357,-0.405819966945358,0.451337081935364
"NVR US",2020-10-27,2022-11-07,"US62944T1051","Consumer Discretionary",-0.109068816928555,-0.79188531829615,0.531510022562008,0.220277658005794,-0.790531409076071,0.469608921405082,-0.0496821076547926,-0.766647843735782,0.440398988338778
"NWS US",2020-10-27,2022-11-07,"US65249B2088","Communication Services",0.306971197833877,0.736953739405425,0.512842739558761,0.239777278066979,0.737581969719496,0.471312445553149,-0.308826089477367,-0.174117293348975,0.367290146652025
"NXPI US",2021-03-22,2022-11-07,"NL0009538784","Information Technology",-0.0298681598799467,NA,0.488814354533865,0.165912216552457,NA,0.542327927047337,-0.164723683739357,-0.689591069865117,0.451337081935364
"ODFL US",2021-10-13,2022-11-07,"US6795801009","Industrials",0.0775392403960125,-0.748269605419731,0.529828806813477,0.208665362110005,0.742228050692131,0.512644700367829,-0.0317706487562133,-0.699574655280213,0.446247063917655
"OKE US",2020-10-27,2022-11-07,"US6826801036","Energy",0.225526480016109,0.452072655627917,0.458312571169148,-0.0272824042473993,-0.333031463588444,0.463402148371466,0.0584882412742849,0.50052750376765,0.423162496691864
"ORCL US",2020-10-27,2022-11-07,"US68389X1054","Information Technology",-0.0298681598799467,-0.197626642870566,0.488814354533865,0.165912216552457,-0.300929970930645,0.542327927047337,-0.164723683739357,0.651245922803797,0.451337081935364
"ORLY US",2021-06-24,2022-11-07,"US67103H1077","Consumer Discretionary",-0.109068816928555,-0.38100488415988,0.531510022562008,0.220277658005794,0.120495003411531,0.469608921405082,-0.0496821076547926,0.532716794689131,0.440398988338778
"OTIS US",2020-10-27,2022-11-07,"US68902V1070","Industrials",0.0775392403960125,NA,0.529828806813477,0.208665362110005,0.810252406645117,0.512644700367829,-0.0317706487562133,-0.181126012483468,0.446247063917655
"PARA US",2022-02-17,2022-11-07,"US92556H2067","Communication Services",0.306971197833877,NA,0.512842739558761,0.239777278066979,-0.652795570617724,0.471312445553149,-0.308826089477367,-0.861627492851868,0.367290146652025
"PAYC US",2020-10-27,2022-11-07,"US70432V1026","Information Technology",-0.0298681598799467,-0.544435155593735,0.488814354533865,0.165912216552457,0.505785280356197,0.542327927047337,-0.164723683739357,-0.481934844806274,0.451337081935364
"PAYX US",2020-10-27,2022-11-07,"US7043261079","Information Technology",-0.0298681598799467,0.823131896441991,0.488814354533865,0.165912216552457,0.55550463973427,0.542327927047337,-0.164723683739357,-0.244000378384158,0.451337081935364
"PCG US",2022-10-03,2022-11-07,"US69331C1080","Utilities",0.503214010762021,0.543091826546995,0.335405737390289,0.270245137998241,0.598038629447155,0.398755628794563,-0.131301244399918,-0.519899249315254,0.344477732206012
"PEAK US",2020-10-27,2022-11-07,"US42250P1030","Real Estate",0.274065804883037,NA,0.493441755380086,-0.149229739371511,NA,0.542721789503528,-0.319570169356543,-0.912715467553659,0.485429974023202
"PEG US",2020-10-27,2022-11-07,"US7445731067","Utilities",0.503214010762021,0.952940475574883,0.335405737390289,0.270245137998241,0.0420706246379687,0.398755628794563,-0.131301244399918,-0.410461739662736,0.344477732206012
"PG US",2020-10-27,2022-11-07,"US7427181091","Consumer Staples",0.214569636701728,-0.772439516107841,0.446393983840053,0.261843712915606,-0.177431758603287,0.419791369080568,-0.019985411792594,0.22326762775172,0.407009184492001
"PGR US",2020-10-27,2022-11-07,"US7433151039","Financials",0.0929933540100568,-0.646991700941379,0.567531132978112,0.130804025369291,0.610120582683501,0.560762777541612,-0.0336434279022096,0.308569080950047,0.449293601112833
"PH US",2020-10-27,2022-11-07,"US7010941042","Industrials",0.0775392403960125,-0.810102573247953,0.529828806813477,0.208665362110005,-0.491951083131301,0.512644700367829,-0.0317706487562133,-0.461725663426255,0.446247063917655
"PHM US",2020-10-27,2022-11-07,"US7458671010","Consumer Discretionary",-0.109068816928555,-0.268668373295412,0.531510022562008,0.220277658005794,0.560619436558828,0.469608921405082,-0.0496821076547926,0.544319949629888,0.440398988338778
"PKI US",2020-10-27,2022-11-07,"US7140461093","Health Care",0.134229303087344,0.645189014237998,0.508297822310093,0.194442748380857,-0.809791253613573,0.537281976863721,0.0225877011879323,0.639265218433785,0.582779256310135
"PLD US",2020-10-27,2022-11-07,"US74340W1036","Real Estate",0.274065804883037,0.843946145398839,0.493441755380086,-0.149229739371511,-0.313795486463632,0.542721789503528,-0.319570169356543,0.0456021452422983,0.485429974023202
"PNC US",2020-10-27,2022-11-07,"US6934751057","Financials",0.0929933540100568,0.844851909686007,0.567531132978112,0.130804025369291,0.735407073786513,0.560762777541612,-0.0336434279022096,-0.341798573921551,0.449293601112833
"PNR US",2020-10-27,2022-11-07,"IE00BLS09M33","Industrials",0.0775392403960125,0.187063767482158,0.529828806813477,0.208665362110005,-0.308203210016102,0.512644700367829,-0.0317706487562133,-0.250007819754143,0.446247063917655
"PNW US",2020-10-27,2022-11-07,"US7234841010","Utilities",0.503214010762021,0.417040763443599,0.335405737390289,0.270245137998241,-0.219216545714715,0.398755628794563,-0.131301244399918,-0.668920340371666,0.344477732206012
"POOL US",2020-10-27,2022-11-07,"US73278L1052","Consumer Discretionary",-0.109068816928555,-0.72233155282064,0.531510022562008,0.220277658005794,-0.722331552820641,0.469608921405082,-0.0496821076547926,-0.803197611271249,0.440398988338778
"PPL US",2020-10-27,2022-11-07,"US69351T1060","Utilities",0.503214010762021,-0.0340461762326236,0.335405737390289,0.270245137998241,-0.353982687201902,0.398755628794563,-0.131301244399918,-0.261507382643384,0.344477732206012
"PSA US",2020-10-27,2022-11-07,"US74460D1090","Real Estate",0.274065804883037,0.547333458340089,0.493441755380086,-0.149229739371511,-0.704115814391082,0.542721789503528,-0.319570169356543,0.353283066985584,0.485429974023202
"PWR US",2020-10-27,2022-11-07,"US74762E1029","Industrials",0.0775392403960125,-0.0652343656918432,0.529828806813477,0.208665362110005,0.425299011729705,0.512644700367829,-0.0317706487562133,0.571867559550215,0.446247063917655
"PXD US",2020-10-27,2022-11-07,"US7237871071","Energy",0.225526480016109,0.762478341023852,0.458312571169148,-0.0272824042473993,0.485971219904807,0.463402148371466,0.0584882412742849,0.336672383476578,0.423162496691864
"PYPL US",2020-10-27,2022-11-07,"US70450Y1038","Information Technology",-0.0298681598799467,0.603365234526696,0.488814354533865,0.165912216552457,0.749233346737596,0.542327927047337,-0.164723683739357,-0.0176220890609203,0.451337081935364
"QCOM US",2020-10-27,2022-11-07,"US7475251036","Information Technology",-0.0298681598799467,0.163453810524284,0.488814354533865,0.165912216552457,0.674077819077991,0.542327927047337,-0.164723683739357,0.740299008913963,0.451337081935364
"QRVO US",2020-10-27,2022-11-07,"US74736K1016","Information Technology",-0.0298681598799467,0.13002870785606,0.488814354533865,0.165912216552457,-0.776595788589409,0.542327927047337,-0.164723683739357,0.63993484540436,0.451337081935364
"RCL US",2020-10-27,2022-11-07,"LR0008862868","Consumer Discretionary",-0.109068816928555,0.739974892871636,0.531510022562008,0.220277658005794,0.581908064846242,0.469608921405082,-0.0496821076547926,0.149937175119132,0.440398988338778
"RE US",2020-10-27,2022-11-07,"BMG3223R1088","Financials",0.0929933540100568,-0.0240030610593417,0.567531132978112,0.130804025369291,0.0689625257149334,0.560762777541612,-0.0336434279022096,-0.567242869653473,0.449293601112833
"REG US",2020-10-27,2022-11-07,"US7588491032","Real Estate",0.274065804883037,0.289402351779328,0.493441755380086,-0.149229739371511,NA,0.542721789503528,-0.319570169356543,-0.830310999056108,0.485429974023202
"REGN US",2020-10-27,2022-11-07,"US75886F1075","Health Care",0.134229303087344,0.607611303020703,0.508297822310093,0.194442748380857,0.755689411007849,0.537281976863721,0.0225877011879323,-0.371344812363646,0.582779256310135
"RF US",2020-10-27,2022-11-07,"US7591EP1005","Financials",0.0929933540100568,0.694495043839259,0.567531132978112,0.130804025369291,0.710586208133637,0.560762777541612,-0.0336434279022096,0.382802955822169,0.449293601112833
"RJF US",2020-10-27,2022-11-07,"US7547301090","Financials",0.0929933540100568,0.227079850903351,0.567531132978112,0.130804025369291,0.470935592962479,0.560762777541612,-0.0336434279022096,-0.546178027557921,0.449293601112833
"RL US",2020-10-27,2022-11-07,"US7512121010","Consumer Discretionary",-0.109068816928555,-0.290920478377903,0.531510022562008,0.220277658005794,-0.384511078071247,0.469608921405082,-0.0496821076547926,0.274942611822219,0.440398988338778
"RMD US",2020-10-27,2022-11-07,"US7611521078","Health Care",0.134229303087344,-0.569748315485348,0.508297822310093,0.194442748380857,0.547242886535681,0.537281976863721,0.0225877011879323,0.357348900231754,0.582779256310135
"ROK US",2020-10-27,2022-11-07,"US7739031091","Industrials",0.0775392403960125,0.793090998346413,0.529828806813477,0.208665362110005,0.244617018865599,0.512644700367829,-0.0317706487562133,-0.568584278068748,0.446247063917655
"ROP US",2020-10-27,2022-11-07,"US7766961061","Information Technology",-0.0298681598799467,0.574147732285669,0.488814354533865,0.165912216552457,-0.16016432868203,0.542327927047337,-0.164723683739357,0.354364942788773,0.451337081935364
"RSG US",2020-10-27,2022-11-07,"US7607591002","Industrials",0.0775392403960125,0.937609480584861,0.529828806813477,0.208665362110005,0.912048714704624,0.512644700367829,-0.0317706487562133,0.291447008780122,0.446247063917655
